OBJECTID,natcode,name,natLevName,countyId,countyCode,county,countyMn,regionId,regionCode,region,pop2015,Longitude,Latitude
"2,749",136526,Carei,"Municipiu, altul decat resedinta de judet",30,305,Satu Mare,SM,6,868,Nord-Vest,"24,722",22.4802322,47.6680183
"2,750",137746,Gherța Mică,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"3,683",23.2177372,47.9341774
"2,751",137764,Halmeu,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"5,347",23.0531406,47.9753952
"2,752",136599,Negrești-Oaș,Oras,30,305,Satu Mare,SM,6,868,Nord-Vest,"16,906",23.4759521,47.8492928
"2,753",139330,Vama,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"4,094",23.4174881,47.8107262
"2,754",112469,Izvoru Bîrzii,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,781",22.6478691,44.7185402
"2,755",109773,Drobeta-Turnu Severin,Municipiu resedinta de judet,25,252,Mehedinți,MH,4,840,Sud-Vest,"110,721",22.6463795,44.6338959
"2,756",109826,Șimian,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"10,240",22.7404671,44.6301079
"2,757",110820,Breznița-Ocol,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"4,011",22.5887852,44.7048111
"2,758",174254,Voineasa,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,589",23.8209686,45.4699974
"2,759",138431,Păulești,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"5,724",22.9473324,47.7398033
"2,760",138574,Pișcolt,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"3,223",22.2699394,47.5885353
"2,761",136483,Satu Mare,Municipiu resedinta de judet,30,305,Satu Mare,SM,6,868,Nord-Vest,"123,378",22.8526096,47.7907028
"2,762",139143,Tîrșolț,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"3,102",23.3323135,47.9600601
"2,763",137229,Călinești-Oaș,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"5,116",23.2712517,47.9107780
"2,764",137363,Cehal,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,667",22.5994358,47.3942299
"2,765",138805,Săuca,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,536",22.4892483,47.4533348
"2,766",136642,Tășnad,Oras,30,305,Satu Mare,SM,6,868,Nord-Vest,"9,586",22.6021461,47.4840813
"2,767",139054,Terebești,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"1,880",22.7468109,47.6728592
"2,768",138039,Livada,Oras,30,305,Satu Mare,SM,6,868,Nord-Vest,"7,330",23.1300888,47.8676186
"2,769",139214,Turulung,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"4,271",23.0873451,47.9287949
"2,770",138869,Socond,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,899",22.9873352,47.5340691
"2,771",139394,Viile Satu Mare,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"3,785",22.9771881,47.6674538
"2,772",136848,Ardud,Oras,30,305,Satu Mare,SM,6,868,Nord-Vest,"7,441",22.8754787,47.6457214
"2,773",137443,Craidorolț,Comuna,30,305,Satu Mare,SM,6,868,Nord-Vest,"2,245",22.6968460,47.5897179
"2,774",152412,Călmățuiu,Comuna,34,341,Teleorman,TR,3,831,Sud,"1,953",24.8502007,43.9578819
"2,775",152270,Bujoreni,Comuna,34,341,Teleorman,TR,3,831,Sud,"1,009",25.6592922,44.1338997
"2,776",155136,Purani,Comuna,34,341,Teleorman,TR,3,831,Sud,"1,494",25.4242172,44.3724098
"2,777",152083,Blejești,Comuna,34,341,Teleorman,TR,3,831,Sud,"3,854",25.4538269,44.2956734
"2,778",154834,Țigănești,Comuna,34,341,Teleorman,TR,3,831,Sud,"5,077",25.3294964,43.8863525
"2,779",152252,Brînceni,Comuna,34,341,Teleorman,TR,3,831,Sud,"2,780",25.3598614,43.8564796
"2,780",154380,Smîrdioasa,Comuna,34,341,Teleorman,TR,3,831,Sud,"2,443",25.4283924,43.8369713
"2,781",153106,Izvoarele,Comuna,34,341,Teleorman,TR,3,831,Sud,"2,484",25.3560619,43.8139038
"2,782",101902,Ciolpani,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"5,010",26.0967579,44.7231331
"2,783",104582,Petrăchioaia,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"3,231",26.3392315,44.5935173
"2,784",102525,Dărăști-Ilfov,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"2,670",26.0243015,44.3137093
"2,785",104136,Mihăilești,Oras,52,528,Giurgiu,GR,3,831,Sud,"7,587",25.9179783,44.3089333
"2,786",104421,Nuci,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"2,837",26.3154335,44.7235985
"2,787",102035,Clinceni,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"6,226",25.9588413,44.3867645
"2,788",179310,Dobroești,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"8,488",26.1892281,44.4689026
"2,789",102543,1 Decembrie,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"7,966",26.0624485,44.2971268
"2,790",179383,Jilava,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"10,388",26.0954132,44.3375816
"2,791",105570,Tunari,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"5,366",26.1443291,44.5670280
"2,792",101298,Brănești,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"8,867",26.3816490,44.4454308
"2,793",179481,Otopeni,Oras,23,234,Ilfov,IF,8,886,București-Ilfov,"14,469",26.0799866,44.5601959
"2,794",105160,Snagov,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"7,370",26.0907192,44.6689034
"2,795",100969,Balotești,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"8,060",26.0878468,44.6225128
"2,796",102160,Corbeanca,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"6,236",26.0267582,44.5962563
"2,797",102286,Crevedia,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,783",25.9271088,44.6081467
"2,798",104387,Niculești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,362",25.9489727,44.6774178
"2,799",104546,Periș,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"7,223",26.0077610,44.6868935
"2,800",102473,Dascălu,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"2,880",26.2442226,44.5989914
"2,801",105026,Sinești,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,716",26.4130287,44.5688744
"2,802",103130,Găneasa,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"5,067",26.3288879,44.5040855
"2,803",105419,Ștefăneștii de Jos,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"6,353",26.1956139,44.5477371
"2,804",179551,Voluntari,Oras,23,234,Ilfov,IF,8,886,București-Ilfov,"39,717",26.1503887,44.5078392
"2,805",100834,Afumați,Comuna,23,234,Ilfov,IF,8,886,București-Ilfov,"7,764",26.2654343,44.5391541
"2,806",60883,Adamclisi,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,413",27.9559879,44.1213760
"2,807",174520,Mitrofani,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,944,24.1988544,44.7452431
"2,808",168309,Amărăști,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,840",24.1480236,44.7640686
"2,809",168229,Alunu,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"4,463",23.8081398,45.0083618
"2,810",169253,Costești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,269",24.0477467,45.2274857
"2,811",171931,Oteșani,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,743",24.0117474,45.0730591
"2,812",174156,Vlădești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,056",24.3035259,45.1317596
"2,813",168130,Ocnele Mari,Oras,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,528",24.2808762,45.0907822
"2,814",167473,Râmnicu Vâlcea,Municipiu resedinta de judet,38,387,Vâlcea,VL,4,840,Sud-Vest,"119,184",24.3561535,45.1042480
"2,815",62020,Istria,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,587",28.7475662,44.5576477
"2,816",62823,Saraiu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,378",28.2026463,44.7107773
"2,817",62538,Ostrov,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"5,118",27.4021931,44.0832100
"2,818",62057,Lipnița,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,274",27.5619278,44.0879784
"2,819",63286,Costinești,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,154",28.6158466,43.9517021
"2,820",62798,Rasova,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,884",27.9777184,44.2408676
"2,821",60801,Hârșova,Oras,13,136,Constanța,CT,2,822,Sud-Est,"11,336",27.9282475,44.7318497
"2,822",153623,Plopii-Slăvitești,Comuna,34,341,Teleorman,TR,3,831,Sud,"2,512",24.6873951,43.9730873
"2,823",155083,Beciu,Comuna,34,341,Teleorman,TR,3,831,Sud,"1,633",24.6687355,44.0102272
"2,824",152617,Crîngeni,Comuna,34,341,Teleorman,TR,3,831,Sud,"2,851",24.7639866,44.0199203
"2,825",63334,Fîntînele,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,636",28.5715580,44.6197624
"2,826",63300,Cuza Voda,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"4,260",28.3202305,44.3087196
"2,827",61069,Băneasa,Oras,13,136,Constanța,CT,2,822,Sud-Est,"5,821",27.7131729,44.0566750
"2,828",61737,Dobromir,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,442",27.8221970,44.0132599
"2,829",63161,Dumbrăveni,Comuna,13,136,Constanța,CT,2,822,Sud-Est,580,27.9903011,43.9104538
"2,830",61318,Cobadin,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"9,440",28.1966019,44.0466385
"2,831",164892,Miclești,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"2,838",27.8331585,46.8272629
"2,832",98168,Mogoșești-Siret,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,866",26.7212849,47.1119156
"2,833",97394,Grozești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"1,776",28.0298290,47.0018196
"2,834",97438,Hălăucești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,898",26.8163586,47.1014099
"2,835",100308,Drăgușeni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"1,526",27.4913597,46.8909340
"2,836",96593,Cozmești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"2,933",28.0126991,46.8704948
"2,837",97241,Grajduri,Comuna,22,225,Iași,IS,1,813,Nord-Est,"7,255",27.5585155,46.9794655
"2,838",98685,Răducăneni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"9,314",27.9734020,46.9702034
"2,839",97875,Mironeasa,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,473",27.4225559,46.9876862
"2,840",96423,Costuleni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,874",27.8713894,47.0066185
"2,841",98113,Mogoșești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,320",27.4957161,47.0332947
"2,842",96370,Comarna,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,263",27.7938042,47.0729408
"2,843",95088,Bîrnova,Comuna,22,225,Iași,IS,1,813,Nord-Est,"6,072",27.6244259,47.0782738
"2,844",96254,Ciurea,Comuna,22,225,Iași,IS,1,813,Nord-Est,"13,907",27.5786781,47.0530205
"2,845",95293,Tomești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"13,917",27.7091866,47.1139984
"2,846",99922,Țuțora,Comuna,22,225,Iași,IS,1,813,Nord-Est,"2,150",27.7648430,47.1439285
"2,847",98373,Podu Iloaiei,Oras,22,225,Iași,IS,1,813,Nord-Est,"10,939",27.2701759,47.2116470
"2,848",96940,Dumești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,098",27.3415127,47.1742783
"2,849",99968,Valea Seacă,Comuna,22,225,Iași,IS,1,813,Nord-Est,"6,176",26.6640911,47.2876244
"2,850",96637,Cristești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,113",26.5699272,47.2625999
"2,851",97090,Golăiești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,997",27.6943073,47.2632103
"2,852",98738,Românești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"1,870",27.3426151,47.2726288
"2,853",97009,Erbiceni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,791",27.2383728,47.2721481
"2,854",98998,Scobinți,Comuna,22,225,Iași,IS,1,813,Nord-Est,"7,695",26.9429417,47.4042282
"2,855",99101,Sirețel,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,372",26.7311707,47.4212379
"2,856",100148,Vlădeni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,439",27.3436966,47.4325752
"2,857",38679,Răușeni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"2,781",27.2112083,47.5549240
"2,858",99879,Țigănăși,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,782",27.4671841,47.3334732
"2,859",97919,Miroslava,Comuna,22,225,Iași,IS,1,813,Nord-Est,"14,594",27.4960537,47.1364899
"2,860",125141,Pâncești,Comuna,27,270,Neamț,NT,1,813,Nord-Est,"1,545",27.1514683,46.9110718
"2,861",98435,Popești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,026",27.2629623,47.1370392
"2,862",99209,Strunga,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,495",26.9455891,47.1593781
"2,863",99165,Stolniceni-Prăjescu,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,543",26.7446957,47.1874657
"2,864",97722,Lungani,Comuna,22,225,Iași,IS,1,813,Nord-Est,"6,230",27.1497898,47.1606674
"2,865",95792,Bălțați,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,660",27.1200981,47.2276802
"2,866",95391,Pașcani,"Municipiu, altul decat resedinta de judet",22,225,Iași,IS,1,813,Nord-Est,"43,730",26.7231236,47.2489281
"2,867",96664,Cucuteni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"1,332",26.9303608,47.2787590
"2,868",100273,Balș,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,633",26.9853840,47.2825546
"2,869",95872,Belcești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"11,572",27.0972099,47.3048439
"2,870",97606,Lespezi,Comuna,22,225,Iași,IS,1,813,Nord-Est,"6,061",26.6805344,47.3367310
"2,871",96334,Coarnele Caprei,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,078",27.1171455,47.3927879
"2,872",100282,Costești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"1,850",26.9280472,47.2346802
"2,873",97321,Gropnița,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,356",27.2805290,47.3783722
"2,874",98827,Schitu Duca,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,170",27.7471848,47.0189667
"2,875",95159,Holboca,Comuna,22,225,Iași,IS,1,813,Nord-Est,"14,587",27.6812878,47.1775665
"2,876",99478,Tătăruși,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,668",26.5667362,47.3520470
"2,877",97465,Heleșteni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"2,787",26.8662491,47.1947517
"2,878",95060,Iași,Municipiu resedinta de judet,22,225,Iași,IS,1,813,Nord-Est,"357,192",27.5903130,47.1575737
"2,879",148514,Forăști,Comuna,33,332,Suceava,SV,1,813,Nord-Est,"4,767",26.4863605,47.3735542
"2,880",37324,Frumușica,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"6,141",26.8561306,47.5218849
"2,881",162871,Boțești,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"2,126",27.8968124,46.7750320
"2,882",162924,Bunești-Averești,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"2,685",27.9717007,46.7991104
"2,883",95355,Hîrlău,Oras,22,225,Iași,IS,1,813,Nord-Est,"12,485",26.8520966,47.4255676
"2,884",163253,Dănești,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"2,249",27.6716919,46.8446350
"2,885",165719,Rebricea,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"3,767",27.5777378,46.8676910
"2,886",163002,Codăești,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"4,613",27.7499428,46.8562775
"2,887",98916,Scânteia,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,159",27.5937786,46.9227448
"2,888",96192,Ciortești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,348",27.8514233,46.9124184
"2,889",99290,Șcheia,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,396",27.5051785,46.9418488
"2,890",96888,Dobrovăț,Comuna,22,225,Iași,IS,1,813,Nord-Est,"2,459",27.6909294,46.9823303
"2,891",100004,Victoria,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,522",27.6051979,47.2942085
"2,892",38580,Prăjeni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"3,472",27.0317154,47.4867554
"2,893",37734,Hlipiceni,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"3,718",27.1434383,47.5883980
"2,894",162381,Băcești,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"4,712",27.2418652,46.8217735
"2,895",96717,Dagîța,Comuna,22,225,Iași,IS,1,813,Nord-Est,"4,987",27.1911736,46.9449120
"2,896",121386,Bira,Comuna,27,270,Neamț,NT,1,813,Nord-Est,"2,000",27.0444736,47.0227013
"2,897",122347,Doljești,Comuna,27,270,Neamț,NT,1,813,Nord-Est,"7,652",26.9846210,47.0309639
"2,898",125178,Boghicea,Comuna,27,270,Neamț,NT,1,813,Nord-Est,"2,653",27.1007633,47.0631981
"2,899",98300,Oțeleni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,794",27.0277615,47.0886421
"2,900",96058,Brăești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,201",27.0881653,47.1470985
"2,901",98337,Plugari,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,584",27.1107903,47.4880638
"2,902",39391,Tudora,Comuna,7,74,Botoșani,BT,1,813,Nord-Est,"5,236",26.6483803,47.5024796
"2,903",96904,Dolhești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"2,860",27.9102116,46.8702278
"2,904",99370,Șipote,Comuna,22,225,Iași,IS,1,813,Nord-Est,"5,362",27.2004623,47.4734383
"2,905",166235,Tăcuta,Comuna,37,378,Vaslui,VS,1,813,Nord-Est,"3,411",27.6669502,46.9324341
"2,906",98649,Probota,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,782",27.4927559,47.3892899
"2,907",99441,Tansa,Comuna,22,225,Iași,IS,1,813,Nord-Est,"2,608",27.2517319,46.8988037
"2,908",96815,Deleni,Comuna,22,225,Iași,IS,1,813,Nord-Est,"10,520",26.7825184,47.4611282
"2,909",61372,Cogealac,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"5,631",28.5773354,44.5483551
"2,910",62878,Săcele,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,431",28.6354713,44.4849205
"2,911",62191,Mihail Kogălniceanu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"10,339",28.4918556,44.3687019
"2,912",63125,Valu lui Traian,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"14,260",28.4857025,44.1680260
"2,913",61675,Deleni,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,518",28.0365829,44.0611534
"2,914",62949,Siliștea,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,522",28.2302780,44.4355812
"2,915",60455,Eforie,Oras,13,136,Constanța,CT,2,822,Sud-Est,"11,009",28.6358395,44.0672913
"2,916",61452,Comana,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,027",28.3484383,43.8959122
"2,917",62360,Murfatlar,Oras,13,136,Constanța,CT,2,822,Sud-Est,"11,671",28.3820133,44.1683655
"2,918",63045,Topalu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,825",28.0920238,44.5417938
"2,919",63278,Horia,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,178",28.1170197,44.6305046
"2,920",61871,Independența,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,073",28.0664845,43.9352608
"2,921",61283,Ciocîrlia,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,130",28.2700100,44.1364403
"2,922",62985,Târgușor,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,699",28.4109173,44.4680023
"2,923",61005,Aliman,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,923",27.8484459,44.1838341
"2,924",61951,Ion Corvin,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,132",27.8088055,44.1050110
"2,925",61256,Ciobanu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,541",28.0383244,44.7127113
"2,926",61808,Gârliciu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,748",28.1102676,44.7640419
"2,927",63294,Bărăganu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"2,137",28.3973541,44.0895348
"2,928",62761,Poarta Albă,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"5,583",28.3959751,44.2255363
"2,929",60847,Medgidia,"Municipiu, altul decat resedinta de judet",13,136,Constanța,CT,2,822,Sud-Est,"46,407",28.2755127,44.2325134
"2,930",63170,Vulturu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,748,28.2806473,44.6494446
"2,931",61559,Crucea,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"3,276",28.2056103,44.5440025
"2,932",61620,Cumpăna,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"13,867",28.5205956,44.1121941
"2,933",63326,Grădina,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,159",28.4507198,44.5304642
"2,934",62609,Pantelimon,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"1,872",28.3440228,44.5908432
"2,935",61513,Corbu,Comuna,13,136,Constanța,CT,2,822,Sud-Est,"6,261",28.6893883,44.4232025
"2,936",60507,Năvodari,Oras,13,136,Constanța,CT,2,822,Sud-Est,"41,353",28.6046753,44.3308449
"2,937",11236,Hășmaș,Comuna,2,29,Arad,AR,5,859,Vest,"1,283",22.1007538,46.5487976
"2,938",74907,Ghidici,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"2,386",23.2130966,43.8755112
"2,939",130678,Blejoi,Comuna,29,298,Prahova,PH,3,831,Sud,"8,789",26.0122261,44.9833336
"2,940",179999,Moldoveni,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,123",26.5204945,44.7284050
"2,941",76745,Movileni,Comuna,17,172,Galați,GL,2,822,Sud-Est,"3,361",27.3753681,45.7631340
"2,942",25692,Tamași,Comuna,4,47,Bacău,BC,1,813,Nord-Est,"3,078",27.0078678,46.4821854
"2,943",23715,Nicolae Bălcescu,Comuna,4,47,Bacău,BC,1,813,Nord-Est,"10,104",26.8895493,46.4725800
"2,944",100219,Voinești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"7,976",27.4164581,47.0629730
"2,945",99673,Țibana,Comuna,22,225,Iași,IS,1,813,Nord-Est,"8,098",27.3192806,46.9892082
"2,946",99780,Țibănești,Comuna,22,225,Iași,IS,1,813,Nord-Est,"8,266",27.3198338,46.9231911
"2,947",98774,Ruginoasa,Comuna,22,225,Iași,IS,1,813,Nord-Est,"6,473",26.8508663,47.2553139
"2,948",98603,Prisăcani,Comuna,22,225,Iași,IS,1,813,Nord-Est,"3,506",27.8999443,47.0519104
"2,949",160172,Chilia Veche,Comuna,36,369,Tulcea,TL,2,822,Sud-Est,"2,199",29.3283424,45.3452377
